baseMean	log2FoldChange	lfcSE	pvalue	padj
PRPSAP2_5636	2176.10649172102	0.0344104824895691	0.072995387362225	0.615180352109452	0.81450343784019
PRR11_55771	10992.4745765442	0.0980148489813518	0.0500706749525547	0.045486974545438	0.163917868757073
PRR12_57479	4073.43291523704	-0.0454882918193666	0.130734314530659	0.658657567971964	0.839808782872576
PRR13_54458	2845.35320489705	-0.0197966297605626	0.0837925298617538	0.797228607687824	0.913584547028118
PRR14_78994	2065.44352013685	0.387086017492461	0.0719683267773519	1.66736534870785e-08	3.68630899695385e-07
PRR14L_253143	6073.05373868498	-0.00514627479953786	0.116598961079184	0.960654393670376	0.983169507284732
PRR15_222171	15.0126556588281	0.0976452012809589	0.226183768665495	0.175390358126668	0.40654310329872
PRR15L_79170	12.3461256160838	-0.0177914605234071	0.200381753635011	0.7568946890092	0.893495988980724
PRR18_285800	16.5398884248771	0.0217465373260676	0.197484975308007	0.746608131910818	0.888253948792728
PRR19_284338	98.2324188245775	-0.106958240622593	0.174845602819575	0.33175500429415	0.594821843660717
PRR22_163154	179.570684777825	-0.0251468416396974	0.124677743170325	0.803004834529021	0.916418865450249
PRR24_255783	304.42581734949	0.483176241211991	0.148761377176398	0.000156323717407271	0.00157492997226773
PRR25_388199	15.8665544024809	0.149728518166184	0.278460987016218	0.0366077541433475	0.140140309368171
PRR3_80742	756.761800386158	-0.122190589701688	0.104141331236082	0.16528345338177	0.391526053062806
PRR4_100533464	19.0162619741783	-0.0409983544663233	0.195418758140472	0.598163005691312	0.804812834613099
PRR5_55615	459.57827836716	-0.0488115600065327	0.104254205381498	0.586308704189119	0.796884686047618
PRR5L_79899	3121.06914927806	0.061608807090565	0.0538789009505385	0.236612410235717	0.489587188713998
PRR7-AS1_340037	13.5856240715095	0.0227464707557593	0.200073731397077	0.709662052271763	0.870485641700776
PRR7_80758	552.709181004319	-0.115767094134099	0.110770151006949	0.218356012880348	0.466630346575367
PRRC1_133619	3548.37667632986	0.0612992156729459	0.0615190334677104	0.29707013655665	0.559623248101876
PRRC2A_7916	24729.577440792	2.82425854238068e-05	0.0710584356886941	0.993349753233034	0.996829922072102
PRRC2B_84726	25736.1535829541	-0.000684931179962181	0.0783916535428204	0.990232653857226	0.996092018672949
PRRC2C_23215	29808.9984143681	0.00143905444542765	0.0784481822492563	0.972583273782171	0.989192212123944
PRRG1_5638	15.1629542937507	0.0170831707084709	0.194394450654889	0.814509747682867	0.921797239454978
PRRG2_5639	27.3866331105986	0.0546467136572146	0.195746440184014	0.514688707462246	0.749517570497665
PRRG3_79057	20.872879146753	1.54358722242064	0.612208015679458	0.000451777434110505	0.00393367621644701
PRRG4_79056	39.6187565473455	-0.0636112686579079	0.189789449916157	0.495228185531572	0.736428495002787
PRRT1_100507547	84.656323334022	-0.0291440040366387	0.161472202381556	0.776158466951852	0.903145584551231
PRRT2_112476	228.041376067234	-0.231574396978591	0.142975426047086	0.0398921176857309	0.149574085798104
PRRT3-AS1_100874032	98.1627111519618	0.0630169105601175	0.155479865692047	0.554709940094513	0.77654069803765
PRRT3_285368	227.04683244651	-0.0535315327304259	0.117741106607109	0.581541859842143	0.793361742566102
PRRT4_401399	3536.44147519591	0.0313155190755541	0.0590811625663055	0.58092607040781	0.792923013191922
PRRX1_5396	2791.6985360339	0.157282135564128	0.0544761966100469	0.0027053590648151	0.0179095792910822
PRRX2_51450	324.147225219478	-0.0497550466825326	0.109050011193902	0.592497856228644	0.800714261384324
PRSS12_8492	280.760583003515	-0.201070270787118	0.121513144526307	0.0471819716922236	0.168362813191529
PRSS16_10279	325.682584141964	0.00605525807220459	0.109178722167993	0.938155822644473	0.973501052770194
PRSS21_10942	134.576115060527	0.136496659843006	0.153993130088996	0.223746386834067	0.473213915945317
PRSS23_11098	57.6321601237851	0.0517706987763083	0.171103984634627	0.613810939276508	0.813810061204122
PRSS27_83886	29.8053830757061	0.0564912629496988	0.194704389544174	0.511591681392706	0.747642079552103
PRSS30P_124221	33.6588279718081	-0.0251211166032249	0.185601874343641	0.770769941967283	0.900105487784922
PRSS35_167681	135.384904677383	-0.182948040946256	0.161124840062579	0.117336856124776	0.315311287714063
PRSS36_146547	27.019746709331	0.139417463274714	0.234323627729623	0.163427829577902	0.388543285255813
PRSS51_346702	10.2728764357972	0.110787829283549	0.23986490091721	0.0967785127556085	0.277168592399269
PRSS53_339105	32.6132635200785	-0.0658642049610665	0.195008165405709	0.458862105687815	0.706801788760362
PRTFDC1_56952	2082.99981183252	0.0199986914107677	0.0727326987156894	0.76982415017547	0.899790585336454
PRTG_283659	387.17719432354	2.54561992793231	0.131554702020893	1.26971267675121e-84	7.17182869997215e-82
PRUNE_58497	2287.24140087591	0.155536387651973	0.0584488577960135	0.00543654812390198	0.0317524875415356
PRX_57716	667.838616609876	0.0595208829509525	0.0845600227871693	0.440237851150069	0.692577420568355
PSAP_5660	23572.5811242996	-0.0471877074297123	0.046661978401873	0.300315210224197	0.563141088120689
PSAT1_29968	18136.8287298926	-0.0252389599418554	0.0685023155574438	0.694053593505636	0.861055463115956
PSAT1P3_651255	10.1365993661653	-0.0686185844469689	0.21766705736187	0.193145578750532	0.430632925551131
PSD_5662	564.867729691631	-0.496665911042857	0.113987452907309	1.82446855609292e-06	2.90686482412986e-05
PSD2_84249	12.7678216971778	0.11585723907691	0.243224620564868	0.0914815187909902	0.266840145598907
PSD3_23362	1648.93885771065	0.0996860213726071	0.079003926223884	0.173988420625608	0.404533295091731
PSD4_23550	45.7088196166704	0.298710905927062	0.306127585515493	0.0443061655390184	0.160991449177435
PSEN1_5663	2336.37055525199	0.00299809682140413	0.0607756539509174	0.858998702661176	0.940572815128752
PSEN2_5664	676.632405011329	-0.0830626588768953	0.0833628165889709	0.275557459946515	0.535908716025312
PSENEN_55851	302.143996990703	0.0195870186011174	0.172958463855836	0.835463810148095	0.930366712965584
PSIP1_11168	15204.3765367222	-0.092296250880921	0.0495180430640839	0.0545277129356797	0.187028453183889
PSKH1_5681	2112.58916674004	0.202669281881281	0.0763013703366119	0.00424891439188003	0.025949944541967
PSMA1_5682	913.968681928626	-0.0197407331501795	0.104138574238998	0.825106930943934	0.925536345985156
PSMA3_5684	3853.00593885184	0.0386889192907014	0.0649690584695406	0.530891955316161	0.76069736819728
PSMA4_5685	12746.1454417674	0.00696366979401333	0.0626153453049906	0.907949614645595	0.961451442535144
PSMA5_5686	6379.30140457118	-0.00376917854867319	0.0663288872607068	0.951400260356602	0.978963304862437
PSMA6_5687	167.865793578818	-0.0151379070796522	0.129226455086587	0.880215692605581	0.949627299338937
PSMA6P1_5687	15.3058866301862	0.00796861079678536	0.19587906538763	0.908114639739209	0.961487927308837
PSMA7_5688	12779.9080075538	0.097083086655152	0.0592092881360999	0.0864309803604255	0.256596552409469
PSMB1_5689	18842.9000802449	0.0112741038760938	0.053809271739345	0.891880195440469	0.95527417556659
PSMB10_5699	17.1511273027415	0.0445366155341405	0.200861681742457	0.528754230306291	0.758947533372253
PSMB2_5690	16435.7345237953	0.0885772942913627	0.0481133777857381	0.0632599374014467	0.208210809003634
PSMB3_5691	3945.76418487282	0.0223338225031675	0.0597606052617042	0.697167195721707	0.862652646250236
PSMB4_5692	11542.4865600734	0.117983259609156	0.0522279496401946	0.0197365389036041	0.0886347258789708
PSMB5_5693	9071.07007842232	-0.0106230303127921	0.0701853278518174	0.839594942959775	0.932047990773736
PSMB6_5694	4920.64164709031	0.0270125277678967	0.0659166373721711	0.666297700027135	0.844507616900118
PSMB7_5695	8322.94027605236	0.0670748469173045	0.0598192770536691	0.242221430188024	0.495667977893229
PSMB8_5696	13.5085666941176	0.0384967445033011	0.200389892714863	0.571347459615783	0.786843561539885
PSMB9_5698	14.8358383606406	0.134538838157064	0.256592956886793	0.0763122417858633	0.236018212111387
PSMC1_5700	8528.56960581664	-0.0100661470156276	0.0570851397517317	0.862067003579908	0.941658423947447
PSMC1P1_151645	56.6236922099033	0.12683233388962	0.200703757437525	0.249452031000218	0.504846437280385
PSMC2_5701	7372.05810967063	-0.117904097080218	0.0622930418187437	0.0466097061180189	0.166859182285945
PSMC3_5702	13772.6607315786	0.0161851183431179	0.0440404541253719	0.708958539681424	0.870349406193952
PSMC3IP_29893	395.920337735986	-0.0525099992829116	0.098764468535815	0.544962749851869	0.769867108257172
PSMC4_5704	8599.81320743153	0.0134708805339226	0.0510682081088902	0.788067531404183	0.90985136765339
PSMC5_5705	9405.1848190846	0.0719884700770391	0.0498671889243129	0.137917619942696	0.350498915122875
PSMC6_5706	4873.36659025313	-0.00773005099411303	0.0691905294296351	0.904852941224366	0.960095040606291
PSMD1_5707	14598.9410102423	-0.0502440831088874	0.0481677502054544	0.319481760721207	0.582600044806117
PSMD10_5716	3097.20446200678	0.198904566077708	0.0714999471089966	0.00299784643549895	0.01948488904439
PSMD11_5717	6650.35663647882	0.0286491646002789	0.0477548830335548	0.534025000345674	0.763204191646487
PSMD12_5718	8920.46911215395	-0.0493826853989137	0.058131869852448	0.375781046318416	0.636437835567697
PSMD13_5719	6767.73014507806	0.0500631797663742	0.05875884591743	0.375199149162032	0.635779553875201
PSMD14_10213	8927.61427588022	-0.133316515051177	0.0644692305028158	0.0289416161020023	0.117811932725369
PSMD2_5708	23880.7944751285	0.0284555379231551	0.0434239444446253	0.50335235411782	0.741145284275398
PSMD3_5709	9984.57687205982	0.0466416680403606	0.0530441255222705	0.306921031526583	0.569118634123739
PSMD4_5710	10265.2357602193	0.0766249588150337	0.0462793432157331	0.0898423800249519	0.26426004942666
PSMD5-AS1_253039	1790.22874204972	0.0682534272098404	0.0649893874976972	0.268588157915861	0.526870766383395
PSMD5_5711	4177.44142378326	0.0277288260827218	0.0497092124012681	0.565373302412493	0.78291055765378
PSMD6-AS2_100507062	23.4636640947704	0.641275712011894	0.63490863448	0.00988538441594448	0.0509097297421141
PSMD6_9861	3181.07032088862	-0.0356194919589537	0.0589005191209753	0.5232435090221	0.755379160934699
PSMD7_5713	3027.6872145844	-0.0518942076540055	0.0661352876402227	0.407086666247717	0.66434581600714
PSMD8_5714	11379.7651120904	0.0125934229092321	0.0596048612472179	0.820760199768574	0.924081720175405
PSMD9_5715	222.936745690128	0.0221796758068747	0.122712744202798	0.825011834233054	0.925488962612645
PSME1_5720	3590.8764215228	0.0107532385035074	0.0635675960561781	0.85944460229767	0.940613474981699
PSME2_102465801	2953.02542140943	0.00149525490049588	0.0655334376513947	0.981497228043021	0.992291751221338
PSME3_10197	6760.29393250281	-0.065772371598263	0.0529261588785077	0.187506691715479	0.423589494508842
PSME4_23198	12609.0485873456	-0.0961766810907745	0.0595335581365917	0.0908591053245147	0.265999487415525
PSMF1_9491	6543.66553396473	0.0279594543393597	0.0538647390865805	0.590581345520865	0.799950820155407
PSMG1_8624	3350.8304399193	-0.13309309138868	0.0719345464548291	0.0475559011513587	0.169283152909187
PSMG2_56984	2466.05661541818	0.0453078082799792	0.0703767234848178	0.49295475763982	0.734482454584177
PSMG3-AS1_114796	232.509664188097	0.0290642124006431	0.127805693717022	0.774755325772274	0.902339272751762
PSMG3_84262	1665.16777984224	-0.0981412602116523	0.0758685525582187	0.163224244241497	0.388262542241826
PSMG4_389362	722.954753894176	-0.340730190061403	0.111588134538546	0.000538005983340465	0.00457305085839395
PSPC1_55269	5253.39720392639	-0.0675249836573261	0.0546236895063907	0.198268518491659	0.438067098900813
PSPC1P1_642395	32.3575241310857	-0.129642263316361	0.225874811759375	0.189234783221427	0.425954628385036
PSPH_5723	4474.78155435324	-0.00780805143030062	0.0563024871704355	0.884931134377279	0.952199604433488
PSPN_5623	363.764043659398	-0.249961093123126	0.11381882525236	0.0107167999389916	0.0544705854663986
PSRC1_84722	2909.97820341994	0.239969895656514	0.0563536424267494	9.59437142197379e-06	0.000131248002811532
PSTK_118672	295.980563853349	-0.160303675527327	0.124630649107254	0.115958174275749	0.312999480741231
PSTPIP1_9051	222.703055455839	-0.964449786079305	0.16877829143867	7.86061346225198e-10	2.07914413480411e-08
PSTPIP2_9050	555.538212618648	0.221328134080969	0.106808977472633	0.0174788225078399	0.080477039735019
PTAFR_5724	22.947283523191	-0.0989553947499381	0.21394890403752	0.265439346383023	0.523346802743692
PTAR1_375743	3569.23058029223	-0.18520706556345	0.0608044897807707	0.00135799454408834	0.0101013103088304
PTBP1_100616459	37206.0531841425	0.0146737466109829	0.049718645907086	0.764026032403353	0.896054643495158
PTBP2_58155	1796.02651480826	-0.0770948023205035	0.0628088089934797	0.196883846832419	0.436053144198794
PTBP3_9991	6605.9454701934	-0.0509270478159874	0.0485316987392951	0.279975916592207	0.540743249451748
PTCD1_100526740	141.329981041376	0.0293198998106665	0.146868346356353	0.780583716784468	0.905646758606947
PTCD2_79810	764.857380294207	-0.0852158852288589	0.0857314656521009	0.27392352368955	0.533994356460507
PTCD3_55037	7213.35861949543	-0.120512266600796	0.0526899279924009	0.0182055657986147	0.0829506784110704
PTCH1_5727	4312.31983303511	-0.0221368401009283	0.0782169530082247	0.760762725618251	0.894375719916271
PTCH2_8643	210.948853706891	-0.216773156872552	0.159580503659882	0.0669610422206202	0.216047143777973
PTCHD2_57540	33.3327751347066	0.872892771439595	0.474458392440741	0.00272510362087607	0.0179924885428167
PTCHD3P1_387647	2414.50605779148	-0.088725142131931	0.0557210702611378	0.0976232947843649	0.278537378470626
PTDSS1_9791	5516.99501648407	-0.145999353181851	0.0492992812231797	0.00217499792269216	0.0148766459477889
PTDSS2_81490	2204.86465094863	-0.112305544736259	0.0605800894083716	0.0519032892771183	0.180515057723975
PTEN_5728	3952.97017278014	0.174641711706702	0.054617059142205	0.00090729800422644	0.00719836341368598
PTENP1_11191	141.973345868651	-0.0894109124342241	0.15332276680162	0.41107551680616	0.667884173747101
PTER_9317	572.915923464915	-0.023000006334143	0.0859046805599348	0.768244518182684	0.898774738650284
PTGDR2_11251	31.9077069087208	0.0504528564233893	0.189231748045951	0.574769508348499	0.789627006591508
PTGER1_5731	13.7475048821525	-0.00833987464571821	0.196998422124745	0.895750698927775	0.957078028937352
PTGER3_5733	15361.5994182958	-0.343645993669077	0.0482922429037699	3.0314128518714e-13	1.11983204717865e-11
PTGES2_80142	4162.92162400225	0.0109061106669819	0.05843279000939	0.847011924280583	0.934895284553266
PTGES3_10728	30949.3813050947	-0.088652885509056	0.0635420368553955	0.140410733897493	0.3541760409593
PTGES3L_100885848	14.8445913733067	0.0578666163460234	0.206499160318188	0.39721581432019	0.655431156645776
PTGES3P1_284672	57.4216908572836	-0.0433728551803899	0.179370949011725	0.651519001766624	0.83623155404556
PTGFR_5737	12.6403971692574	-0.000825092549880668	0.199081790424116	0.986721509747721	0.994549767881672
PTGFRN_5738	5450.97616818506	-0.301999271323055	0.0563737542232063	2.69202826243765e-08	5.79796000925993e-07
PTGIS_5740	44.0462655399775	0.0875713495858466	0.187338806789423	0.395345997174268	0.653371959754139
PTGR1_22949	792.828901099735	0.1332900163321	0.0796187347652063	0.0693490465149537	0.221345571359249
PTGR2_145482	351.836810387572	0.0879971657839737	0.105363568772088	0.334385322827774	0.59700937743122
PTGS2_5743	53.3048641042259	3.95061158255892	0.421008209257324	1.06526442929437e-21	7.40189688767637e-20
PTH1R_5745	198.746761494317	-0.323765180016681	0.17041303317222	0.0125603112120394	0.0618304889858899
PTHLH_5744	164.201396970984	0.83256960868823	0.176690384377834	1.83648967723862e-07	3.45402086449499e-06
PTK2_5747	6762.44239592033	0.0592159422052722	0.0492279129653048	0.219386155164999	0.467986508526495
PTK2B_2185	504.511850529761	-0.157932835624785	0.0962374550281389	0.0644141425858241	0.210624021788568
PTK7_5754	7255.00844153334	0.0385887824982374	0.0503720517206711	0.401919834028314	0.65889114257427
PTMA_100506248	104997.192604488	-0.126111832272766	0.0487727347439699	0.0074422727762771	0.0407359163215417
PTMAP2_5759	213.326785341004	-0.0118211518728075	0.118268698282314	0.902458316847286	0.959600233643957
PTMAP4_5761	19.9834533453883	-0.0635430561889877	0.206857534615687	0.375258805785277	0.635779553875201
PTMAP5_5762	311.12126647046	-0.167317881140202	0.118491722095196	0.090617428422977	0.265684626757356
PTMS_5763	20121.2221873666	-0.0340969259526404	0.0598805522151155	0.553520277445973	0.775619402855233
PTN_5764	10.1968035623739	-0.0106418611998848	0.201496908754185	0.838284654369888	0.931782155653954
PTOV1-AS1_100506033	475.716490721098	-0.134570100921013	0.106757122526684	0.14197740006915	0.356293110660084
PTOV1_53635	2457.85069915529	0.165584899833468	0.0662196206135806	0.00815687109523097	0.0438119057906424
PTP4A1_7803	6721.2271827253	-0.119485223907929	0.0570931563521687	0.0290546221413767	0.11812083438484
PTP4A2_8073	14188.9411716186	-0.285869982571265	0.0468392811477079	3.70869844947937e-10	1.01467671641225e-08
PTP4A3_11156	225.533545682962	0.611193740766999	0.167888903122142	2.62177507748101e-05	0.000324662529043086
PTPDC1_138639	679.588201771495	-0.131555019687409	0.0930354992331772	0.112422710741937	0.305713058513229
PTPLA_9200	110.54726812901	0.0629490540616289	0.156302394000842	0.555908988359316	0.777411259976968
PTPLAD1_51495	8218.49944577145	-0.102990625618744	0.052108585347598	0.0405767417424367	0.151488664302878
PTPLAD2_401494	10.1731043171237	-0.0175718945554419	0.199879735351371	0.766127611747172	0.897617563177851
PTPLB_201562	6141.47212988429	0.130390244531238	0.0574249382594551	0.0182158048399633	0.0829757395285528
PTPMT1_114971	145.66148088604	-0.0516974654893216	0.137037062654637	0.618541845568066	0.816460725132295
PTPN1_5770	4493.4697455903	0.0300873737844508	0.0500298271354833	0.535007173259701	0.763806296764208
PTPN11_5781	10148.4635002325	-0.0169980350005542	0.04785407551874	0.702060945439724	0.865546469876362
PTPN12_5782	2110.48151047394	0.259993496416503	0.071165293749635	0.000105734970493169	0.00111935872632128
PTPN13_5783	20387.1234975964	-0.186545951900202	0.0525853088193183	0.000236321517031666	0.00226367054880989
PTPN14_5784	1931.05929979291	0.238062401183384	0.170530348977205	0.0541741108397297	0.186180310265685
PTPN18_26469	1054.1266688218	0.0340005820517572	0.0747814672864241	0.626704360337697	0.821940796515153
PTPN2_5771	1846.27929602385	-0.0555293987483492	0.0611418981753399	0.338937736873557	0.601235920641878
PTPN21_11099	448.137030613358	-0.145056478658087	0.116635824725113	0.137441848205958	0.349899209375739
PTPN22_26191	34.4075523391697	0.0333714287699423	0.179348519155875	0.724941475186994	0.877790279408358
PTPN23_25930	5131.27208414349	0.0208462336207807	0.0674308131648181	0.74638823421099	0.888253948792728
PTPN3_5774	380.686634209351	0.196995012210324	0.122705956863748	0.0531710865712406	0.183779258954288
PTPN4_5775	1472.29255759245	-0.0252198744398868	0.0641575915423852	0.678746464336981	0.852266087525316
PTPN5_84867	248.316482497823	0.745741545472449	0.140495531617362	9.38502165628916e-09	2.14532283553033e-07
PTPN6_5777	26.0187309494668	-0.0532207249185054	0.196344012318129	0.513627892001141	0.749281378733648
PTPN7_5778	397.766226992835	0.0249271912799444	0.115760592739071	0.796743488849218	0.913548422140906
PTPN9_5780	2299.94124737171	-0.148522146110121	0.0677327861659676	0.0199311221683878	0.0893024434924439
PTPRA_5786	4396.84956121056	-0.0377150530574059	0.0617065808159008	0.520470210754434	0.753799287866844
PTPRB_5787	11.0750437641587	0.0848220025353087	0.220238254252431	0.211292693043174	0.457278789847449
PTPRCAP_5790	21.819220573589	-0.0626239526184427	0.20531067418888	0.3973013304762	0.655431156645776
PTPRE_5791	9.74161224521925	-0.0999385744566887	0.234722300459687	0.0931852998479472	0.270234282931029
PTPRF_5792	12518.0098985914	0.433926446629757	0.0746608478880368	1.19105969358455e-09	3.05350735500226e-08
PTPRG-AS1_100506994	8.89068892922839	0.0439126227640045	0.208393401189193	0.387669290050484	0.646334596855808
PTPRG_5793	556.138109312808	-0.277344766780824	0.110671807874372	0.00410136532154193	0.0252164058209404
PTPRH_5794	76.160239017822	0.498717433162608	0.305776660456912	0.0081988938818974	0.0439971289831515
PTPRJ_5795	148.763118947304	0.0358956965802526	0.137855099836361	0.730315972332628	0.880532072189938
PTPRK_5796	11146.1649851059	0.331642060885985	0.0482444488843723	1.88564454181623e-12	6.56414233145171e-11
PTPRM_5797	20.6442563404821	0.110617641629678	0.233769747022609	0.14435428581794	0.36031982105091
PTPRQ_8680	18.4018926163458	0.102043932911664	0.22092924839827	0.223002315558441	0.47227510225306
PTPRS_5802	6487.29432664594	-0.0868670238599344	0.121196228537657	0.379662076220844	0.639773164722065
PTPRU_10076	920.853183448252	0.112143664956527	0.0945145332332994	0.182930527622828	0.416617517454184
PTPRZ1_5803	30.4120637019116	0.130585515911287	0.232108235292132	0.172123051469963	0.401582229345643
PTRF_284119	707.182795214385	-0.0646472808688611	0.102146345429425	0.466469568748167	0.712978539523429
PTRH2_51651	3565.02936041323	-0.200200499960322	0.0700420071204705	0.00233419510216821	0.0157927960737888
PTRHD1_391356	257.702339764601	0.0668952491293089	0.115523916534567	0.488150773039529	0.730245197430343
PTS_5805	1147.66117457078	0.12686007388984	0.0795676372325288	0.0838785184546429	0.251319790920739
PTTG1_9232	2326.02786513315	0.0745528728843092	0.0679123216225246	0.245151111417551	0.499487544905902
PTTG1IP_754	9196.4566535869	0.109593590494375	0.0489062577621169	0.0210964370733484	0.0930006578938394
PTX3_5806	58.5501229328267	-0.0994935545824993	0.180675354539732	0.357606520115469	0.61849962141662
PUF60_22827	7108.01819664828	0.0362726243993771	0.0588748805302368	0.52146531882547	0.754117751291211
PUM1_9698	8725.0513198233	-0.0999497518918539	0.0552768631195918	0.0600470294122653	0.200615051518558
PUM2_23369	8055.93135709622	-0.0818438041354183	0.0518866729264983	0.102739762443878	0.288158455933415
PURA_5813	1359.46112304595	0.0293827342915319	0.0732304366031234	0.668185836462587	0.84574118661273
PURB_5814	4373.90045538427	-0.218571113802182	0.067234002467959	0.000569806414400018	0.00481530420663336
PURG_29942	275.513580859696	0.182811649280482	0.134728549004542	0.0885570030661518	0.261549148103756
PUS1_80324	2835.2675225698	-0.197035465697884	0.0684567165484362	0.00222204237898067	0.0151392848466738
PUS10_150962	414.83358211489	0.105040533969529	0.10537323086735	0.249105598355158	0.504517469908153
PUS3_83480	641.163150911391	-0.118318862760553	0.0864378306394284	0.13089006719595	0.338941418112991
PUS7_54517	3927.93414533502	-0.352615529859264	0.0553850177714303	5.84432686112792e-11	1.76438212652327e-09
PUS7L_83448	1641.55162970321	-0.205165896108231	0.0688922162042188	0.00156811679007224	0.011355552106768
PUSL1_126789	776.581071006576	-0.203197119832472	0.0868876366864233	0.0101171336925472	0.0519352128280565
PVR_5817	1685.80353935089	-0.0189529290122184	0.0656478618535817	0.760168926926737	0.894375719916271
PVRL1_5818	890.979297000278	-0.203894498088789	0.0906749005748106	0.0126403139630476	0.0621021036736712
PVRL2_5819	3325.06446808163	1.13444487562252	0.0606736291817032	3.37535657538424e-79	1.59736469283724e-76
PVRL3-AS1_100506555	12.1723139350169	-0.0129840911607469	0.198738979050789	0.830748028980908	0.92805907792878
PVRL3_25945	1163.28086440801	0.1719596686585	0.081577563869536	0.0217736281399438	0.0951238095634771
PVT1_100302185	2271.75576868986	0.0679542349809532	0.0600299002479957	0.236487524964378	0.489525542277604
PWAR6_0	767.682434145565	-0.489732270998426	0.119153622982048	5.46721112935961e-06	7.95767804447937e-05
PWP1_11137	5504.40712600171	-0.198190966114038	0.0576973940626423	0.000334714003318514	0.0030351331942554
PWP2_5822	3993.7709894228	-0.249792843986545	0.0613762250675344	2.02434984826932e-05	0.000256857723501418
PWWP2A_114825	1091.2647900217	-0.092854889900693	0.0693780808385279	0.15442791276696	0.375143278655588
PWWP2B_170394	787.97109322978	-0.107110463454605	0.0962362798903081	0.208700495942712	0.45333651953317
PXDC1_221749	141.600650041898	-0.113761757560724	0.155159467149682	0.301018527973362	0.56392474723347
PXDN_7837	12268.3127368361	-0.145128339802111	0.069005625868363	0.0252087368467706	0.106120619235627
PXK_54899	776.559842872584	-0.0409981905373181	0.0858581315283102	0.599500402172196	0.805397505338687
PXMP2_5827	162.675752345621	-0.0142977012022355	0.129548777620463	0.886932898037467	0.953416111770892
PXMP4_11264	652.754928506302	0.153517235455676	0.092780866399774	0.0644812828641682	0.210764842813438
PXN-AS1_100506649	146.719404211073	-0.0426166947021902	0.139917794030105	0.681865183633194	0.85397749555949
PXN_5829	7797.82203715949	0.180848901630896	0.0673955916480471	0.00445926549596786	0.0270179027108641
PYCARD_29108	46.7551250870854	0.245255374525491	0.266319442391951	0.0699489287617638	0.222585407850269
PYCR1_5831	10837.0859032229	-0.0396395786316856	0.0562604221567159	0.465192700342886	0.711896887170419
PYCR2_102466270	1056.5762132037	0.0447322778487667	0.0810843554206424	0.549634124978813	0.773143760313225
PYCRL_65263	1267.41937844474	-0.178193362284046	0.0743823651105682	0.0100016937185955	0.0514179850301252
PYGB_5834	5416.7362227519	-0.0147335980497606	0.0622471849228023	0.803534462609247	0.916637804532978
PYGL_5836	3424.74792461421	-0.0845677290236928	0.0534646642434933	0.101027509737986	0.285229231782026
PYGM_5837	23.6292343255888	0.18080942639403	0.288882324159123	0.0704020846505006	0.223768470181569
PYGO1_26108	1465.89065127492	-0.264894606315534	0.0790186098121091	0.000302173571850567	0.00277891766969718
PYGO2_90780	4547.34673702342	-0.0262795225218382	0.057736690148356	0.634568252474494	0.825688496754729
PYROXD1_79912	525.550510959969	-0.176860574124949	0.113866769658748	0.067014965435939	0.216101665705947
PYROXD2_84795	35.3938228313015	0.126584213115407	0.215610106649883	0.222004466692026	0.471298529131193
QARS_102465536	14016.7912084087	0.0378872938510861	0.0474559863313234	0.416214470030702	0.671944990801917
QDPR_5860	1920.65613868496	-0.0112906507850778	0.0647751500069313	0.853846456623127	0.938003829200508
QKI_9444	12276.9376435092	0.00384530117816954	0.0505656527964493	0.951245369342907	0.978918978383445
QPCT_25797	1010.4729796163	0.130962322658292	0.0908526274615587	0.108783812509729	0.299403419843657
QPCTL_54814	671.898726234503	-0.286179236178244	0.102606099690431	0.00168723707738261	0.0120892076632432
QPRT_101929880	8813.4883856995	-0.00582477655296316	0.0591368909226541	0.917499575058252	0.965229091529663
QRFPR_84109	1239.26576610976	-0.230730811943893	0.0804221775326298	0.00189834787757296	0.0132641944677983
QRICH1_54870	6975.3714362482	0.0941276277345389	0.0543590707117455	0.0724624778081299	0.228265827229822
QRICH2_84074	147.451073434427	0.152519262881899	0.166539686492828	0.18792823329191	0.424184292757742
QRSL1_55278	2517.85553594601	-0.062269697366201	0.0606847238909802	0.282467725039604	0.544200275174053
QRSL1P3_100422374	11.1822164316832	-0.0713597034703561	0.215510774150749	0.247218345415529	0.502180188889316
QSER1_79832	2772.42136781003	-0.0537383288631757	0.0677851027860838	0.428183901545056	0.682418166569485
QSOX1_5768	3794.16440233022	0.125971458586565	0.0585870979423709	0.0246911337410777	0.104506103893225
QSOX2_169714	3203.05470783447	-0.0877299020291648	0.0516749173616231	0.078869943542549	0.241435788711544
QTRT1_81890	3443.33683063367	0.0283754723725561	0.0575935679614364	0.610623787766025	0.811872626111312
QTRTD1_79691	3502.36776811294	-0.131561662395087	0.0639724341432909	0.030073491452969	0.120804504551844
R3HCC1_203069	1906.84391808254	0.107543651341565	0.0629774070485572	0.0726648904888985	0.228431280513575
R3HCC1L_27291	1186.79372368526	0.0768043783378056	0.0734057290965003	0.263013936101961	0.52049887219093
R3HDM1_23518	6674.97280140683	-0.0650386804678967	0.0663473968434774	0.300102258657616	0.563141088120689
R3HDM2_22864	1750.57663292566	-0.0374983852986896	0.0635877900825148	0.534902319037776	0.763806296764208
R3HDM4_91300	2387.9372877059	-0.130481350393797	0.0631449498290935	0.0295023549022872	0.119258364275834
RAB10_10890	8081.46334950627	-0.107597821076293	0.055281099806222	0.054673045682529	0.187453501057584
